,university,country,ror_id,country_code,latitude,longitude,main_field,period,num_pubs,num_pubs_oa,num_pubs_gold_oa,num_pubs_hybrid_oa,num_pubs_bronze_oa,num_pubs_green_oa,prop_pubs_oa,prop_pubs_gold_oa,prop_pubs_hybrid_oa,prop_pubs_bronze_oa,prop_pubs_green_oa,num_pubs_top_1,num_pubs_top_10,prop_pubs_top_1,prop_pubs_top_10,ISO-3,geometry,English Institution Name,Foundation year,Total third party funding (EURO),Total academic personnel (HC),Total students enrolled ISCED 5-7,ETER_year,ranking,English Institution Namethe,location,overall score,teaching score,research score,citations score,industry income score,intl outlook score
237,Nicolaus Copernicus University in Toruń,Poland,0102mm775,PL,53.019493,18.571156,All sciences,2018-2021,4383.0,2975.0,1729.0,626.0,206.0,414.0,0.6787588409765,0.394478667579284,0.142824549395391,0.0469997718457677,0.0944558521560575,47.1503333333329,388.665472858926,0.0107575481025172,0.0886756725664901,POL,POINT (53.019493 18.571156),Nicolaus Copernicus University in Toruń,1945,11829646.017699117,2353.0,18938.0,2021,1321.0,Nicolaus Copernicus University in Toruń,Poland,19.2,20.1,11.7,22.5,34.7,27.2
226,AGH University of Science and Technology,Poland,00bas1c41,PL,50.066886,19.913576,All sciences,2018-2021,6487.0,3945.0,2419.0,917.0,167.0,442.0,0.608139355634346,0.372899645444736,0.141359642361646,0.0257437952828734,0.0681362725450902,51.1233333333338,463.368449602538,0.00788088998509847,0.0714303144138336,POL,POINT (50.066886 19.913576),AGH University of Science and Technology in Cracow,1919,21691886.445281696,2221.0,21358.0,2021,1007.0,AGH University of Science and Technology,Poland,19.1,18.5,13.6,22.7,41.4,22.2
443,Gebze Technical University,Turkey,01sdnnq10,TR,40.8081611058163,29.3594510644808,All sciences,2018-2021,1639.0,421.0,188.0,50.0,52.0,131.0,0.2568639414277,0.11470408785845,0.0305064063453325,0.0317266625991458,0.0799267846247712,12.47,114.135806959812,0.00760829774252593,0.0696374661133691,TUR,POINT (40.8081611058163 29.3594510644808),Gebze Technical University,1992,,736.0,8284.0,2021,1167.0,Gebze Technical University,Turkey,18.7,19.1,13.1,20.3,37.8,27.2
222,University of Gdańsk,Poland,011dv8m48,PL,54.396942,18.574191,All sciences,2018-2021,3032.0,1868.0,1105.0,400.0,77.0,286.0,0.616094986807388,0.364445910290237,0.131926121372032,0.0253957783641161,0.0943271767810026,25.7499999999998,257.075373169323,0.00849274406332446,0.0847873922062411,POL,POINT (54.396942 18.574191),University of Gdańsk,1970,13796766.844826076,1815.0,22169.0,2021,1165.0,University of Gdańsk,Poland,18.2,17.4,11.8,20.7,33.8,31.5
223,Silesian University of Technology,Poland,02dyjk442,PL,50.290938,18.67467,All sciences,2018-2021,4405.0,2627.0,1971.0,415.0,106.0,135.0,0.596367763904654,0.44744608399546,0.094211123723042,0.0240635641316686,0.0306469920544835,37.0449999999985,337.888679872673,0.0084097616345059,0.0767057162026499,POL,POINT (50.290938 18.67467),Silesian University of Technology in Gliwic,1945,19702597.91465872,1630.0,16870.0,2021,1417.0,Silesian University of Technology,Poland,18.1,17.6,11.4,23.6,37.7,18.2
228,Łódź University of Technology,Poland,00s8fpf52,PL,51.753735,19.451696,All sciences,2018-2021,3718.0,2331.0,1639.0,443.0,87.0,162.0,0.626949973103819,0.440828402366864,0.119150080688542,0.0233996772458311,0.043571812802582,27.2500000000001,289.160262667406,0.0073292092522862,0.0777730668820349,POL,POINT (51.753735 19.451696),Lodz University of Technology,1945,15670353.982300883,1216.0,11538.0,2021,1253.0,Lodz University of Technology,Poland,18.1,17.4,11.4,22.5,37.6,24.2
246,Wrocław University of Science and Technology,Poland,008fyn775,PL,51.108639,17.060233,All sciences,2018-2021,5686.0,3224.0,1998.0,651.0,88.0,487.0,0.567006683081252,0.35138937741822,0.114491734083714,0.0154766092156173,0.0856489623637003,26.5800000000003,370.000762248997,0.00467463946535355,0.0650722409864574,POL,POINT (51.108639 17.060233),Wrocław University of Science and Technology,1945,25144243.40664155,2168.0,23361.0,2021,1510.0,Wrocław University of Science and Technology,Poland,17.9,18.2,16.0,16.3,43.0,22.3
342,Dokuz Eylül University,Turkey,00dbd8b73,TR,38.430715,27.136871,All sciences,2018-2021,3622.0,1334.0,710.0,110.0,205.0,309.0,0.368304803975704,0.196024295969078,0.0303699613473219,0.0565985643290999,0.0853119823302043,29.2524999999985,262.80913177687,0.00807633903920445,0.0725591197616981,TUR,POINT (38.430715 27.136871),Dokuz Eylül University,1982,,3238.0,60458.0,2021,1115.0,Dokuz Eylül University,Turkey,17.6,15.6,9.6,25.3,42.0,18.9
343,Ege University,Turkey,02eaafc18,TR,38.455979,27.228992,All sciences,2018-2021,4324.0,1655.0,869.0,169.0,266.0,351.0,0.382747456059204,0.200971322849214,0.0390841813135985,0.0615171137835338,0.0811748381128585,37.3983333333335,334.15106501282,0.00864901325932783,0.0772782296514385,TUR,POINT (38.455979 27.228992),Ege University,1955,,3308.0,52634.0,2021,1122.0,Ege University,Turkey,17.5,21.7,14.1,14.4,36.2,20.5
260,Technical University of Košice,Slovakia,05xm08015,SK,48.7320383632098,21.2450648068558,All sciences,2018-2021,1918.0,1130.0,986.0,49.0,25.0,70.0,0.589155370177268,0.5140771637122,0.0255474452554744,0.0130344108446298,0.0364963503649635,5.58666666666667,126.129534568884,0.00291275634341328,0.0657609669285108,SVK,POINT (48.7320383632098 21.2450648068558),Technical University of Košice,1952,4851582.0,861.0,9103.0,2021,1453.0,Technical University of Košice,Slovakia,17.2,20.0,13.5,11.4,44.5,35.0
242,Warsaw University of Life Sciences,Poland,05srvzs48,PL,52.162046,21.046838,All sciences,2018-2021,3419.0,2599.0,2029.0,415.0,57.0,98.0,0.760163790582042,0.593448376718339,0.121380520620064,0.0166715413863703,0.0286633518572682,41.0451666666661,318.502226406043,0.0120050209612946,0.093156544722446,POL,POINT (52.162046 21.046838),Warsaw University of Life Sciences,1816,6962827.477438009,1271.0,17294.0,2021,1502.0,Warsaw University of Life Sciences – SGGW,Poland,17.2,16.8,9.5,22.3,35.3,23.5
243,Wroclaw University of Environmental and Life Sciences,Poland,05cs8k179,PL,51.109825,17.062575,All sciences,2018-2021,2229.0,1732.0,1367.0,280.0,29.0,56.0,0.777030058322118,0.613279497532526,0.12561686855092,0.0130103185284881,0.0251233737101839,18.305,164.594698811586,0.00821220278151638,0.0738423951599757,POL,POINT (51.109825 17.062575),Wrocław University of Environmental And Life Sciences,1951,4158437.7464295104,733.0,7656.0,2021,1509.0,Wrocław University of Environmental and Life Sciences,Poland,17.2,16.8,9.7,21.7,35.9,24.0
25,VŠB - Technical University of Ostrava,Czech Republic,05x8mcb75,CZ,49.8309243558743,18.1628442226372,All sciences,2018-2021,2530.0,1394.0,1076.0,118.0,44.0,156.0,0.55098814229249,0.425296442687747,0.0466403162055336,0.0173913043478261,0.0616600790513834,10.4283333333334,160.65694945955,0.00412187088274047,0.0635007705373717,CZE,POINT (49.8309243558743 18.1628442226372),VŠB – Technical University of Ostrava,1849,,1470.0,10036.0,2021,1500.0,VSB - Technical University of Ostrava,Czech Republic,17.0,19.8,14.5,8.8,43.1,39.4
344,Selçuk University,Turkey,045hgzm75,TR,38.023141,32.509643,All sciences,2018-2021,2738.0,928.0,614.0,64.0,122.0,128.0,0.338933528122717,0.224251278305332,0.0233747260774288,0.0445580715850986,0.0467494521548576,25.8683333333333,263.321312833146,0.00944789383978573,0.0961728680909957,TUR,POINT (38.023141 32.509643),Selçuk University,1975,,2742.0,61542.0,2021,1395.0,Selçuk University,Turkey,17.0,15.6,8.4,24.6,33.8,21.5
380,Cracow University of Technology,Poland,00pdej676,PL,50.0720928814616,19.9427641986855,All sciences,2018-2021,2230.0,1382.0,1028.0,213.0,64.0,77.0,0.619730941704036,0.460986547085202,0.0955156950672646,0.0286995515695067,0.0345291479820628,10.7483333333342,172.41828594386,0.00481988041853549,0.077317617015184,POL,POINT (50.0720928814616 19.9427641986855),Tadeusza Kościuszki Cracow University of Technology,1954,6782024.88390432,1126.0,13541.0,2021,1105.0,Cracow University of Technology,Poland,16.9,16.6,9.1,22.8,37.8,18.8
326,Ankara University,Turkey,01wntqw50,TR,39.934835,32.833253,All sciences,2018-2021,5369.0,2171.0,1128.0,242.0,340.0,461.0,0.404358353510896,0.210094989756007,0.0450735704972993,0.0633265040044701,0.0858632892531198,55.6754166666665,439.494399835956,0.0103697926367418,0.081857776091629,TUR,POINT (39.934835 32.833253),Ankara University,1946,,3799.0,63945.0,2021,1026.0,Ankara University,Turkey,16.7,17.9,10.8,18.0,34.8,24.8
340,Marmara University,Turkey,02kswqa67,TR,40.987074,29.052792,All sciences,2018-2021,3826.0,1494.0,844.0,134.0,239.0,277.0,0.390486147412441,0.220595922634605,0.0350235232618923,0.0624673288029273,0.0723993727130162,33.7046428571429,287.31606192034,0.00880936823239491,0.0750956774491219,TUR,POINT (40.987074 29.052792),Marmara University,1883,,3067.0,64253.0,2021,1266.0,Marmara University,Turkey,16.7,16.8,8.5,21.4,33.4,24.4
324,Çukurova University,Turkey,05wxkj555,TR,37.059675,35.35536,All sciences,2018-2021,2776.0,1018.0,675.0,79.0,111.0,153.0,0.36671469740634,0.243155619596542,0.0284582132564841,0.039985590778098,0.0551152737752161,14.452,186.801429492814,0.00520605187319883,0.0672915812293997,TUR,POINT (37.059675 35.35536),Cukurova University,1973,,2261.0,45500.0,2021,1106.0,Cukurova University,Turkey,16.3,17.1,9.8,17.7,56.6,19.9
229,University of Łódź,Poland,05cq64r17,PL,51.772104,19.473964,All sciences,2018-2021,3264.0,2048.0,1292.0,429.0,92.0,235.0,0.627450980392157,0.395833333333333,0.131433823529412,0.0281862745098039,0.0719975490196078,31.8283333333334,263.555754994145,0.00975132761437911,0.0807462484663434,POL,POINT (51.772104 19.473964),University of Łódź,1945,6487295.189695961,2262.0,24653.0,2021,1252.0,University of Łódź,Poland,16.1,18.5,11.4,13.2,33.6,31.7
254,University of Bucharest,Romania,02x2v6p15,RO,44.436303,26.10163,All sciences,2018-2021,3120.0,1791.0,1180.0,182.0,100.0,329.0,0.574038461538462,0.378205128205128,0.0583333333333333,0.032051282051282,0.105448717948718,35.7066666666674,292.535235180386,0.0114444444444447,0.0937612933270469,ROU,POINT (44.436303 26.10163),University of Bucharest,1864,,,31339.0,2021,1071.0,University of Bucharest,Romania,16.0,19.0,10.9,13.9,36.6,26.6
225,University of Silesia in Katowice,Poland,0104rcc94,PL,50.260805,19.028673,All sciences,2018-2021,3358.0,1937.0,1197.0,459.0,69.0,212.0,0.576831447290054,0.35646217986897,0.136688505062537,0.0205479452054794,0.0631328171530673,12.1899999999994,194.585329783652,0.0036301369863012,0.0579467926693425,POL,POINT (50.260805 19.028673),University of Silesia in Katowice,1968,9383290.983965654,1902.0,21121.0,2021,1416.0,University of Silesia in Katowice,Poland,16.0,18.9,9.4,15.6,33.4,26.3
259,Slovak University of Technology in Bratislava,Slovakia,0561ghm58,SK,48.154625,17.117486,All sciences,2018-2021,2459.0,1105.0,798.0,87.0,66.0,154.0,0.449369662464416,0.32452216348109,0.0353802358682391,0.0268401789345262,0.0626270841805612,7.82416666666668,124.009503616065,0.00318184899010438,0.0504308676763175,SVK,POINT (48.154625 17.117486),Slovak University of Technology in Bratislava,1937,3351525.0,1433.0,9765.0,2021,1421.0,Slovak University of Technology in Bratislava,Slovakia,15.8,20.8,12.1,9.6,36.6,28.9
331,Akdeniz University,Turkey,01m59r132,TR,36.894402,30.665223,All sciences,2018-2021,2696.0,1020.0,616.0,63.0,132.0,209.0,0.378338278931751,0.228486646884273,0.0233679525222552,0.0489614243323442,0.0775222551928783,34.8520000000005,213.185631808451,0.0129272997032643,0.079074789246458,TUR,POINT (36.894402 30.665223),Akdeniz University,1982,,2835.0,62795.0,2021,1010.0,Akdeniz University,Turkey,15.5,21.6,9.7,12.6,34.9,19.4
17,University of Novi Sad,Serbia,00xa57a59,RS,45.248185,19.853881,All sciences,2018-2021,4314.0,2283.0,1481.0,205.0,164.0,433.0,0.529207232267038,0.343300880853037,0.0475197032916087,0.038015762633287,0.100370885489105,40.6710000000065,373.098342227944,0.00942767732962599,0.086485475713478,SRB,POINT (45.248185 19.853881),University of Novi Sad,1960,,3222.0,38273.0,2021,1329.0,University of Novi Sad,Serbia,15.2,16.1,9.5,13.6,35.6,34.0
199,Kaunas University of Technology,Lithuania,01me6gb93,LT,54.8990403345407,23.9127069815917,All sciences,2018-2021,1936.0,979.0,758.0,72.0,30.0,119.0,0.505681818181818,0.391528925619835,0.0371900826446281,0.015495867768595,0.0614669421487603,14.5616666666664,163.164888064032,0.00752152203856736,0.0842793843305949,LTU,POINT (54.8990403345407 23.9127069815917),Kaunas University of Technology,1922,,,,2021,1223.0,Kaunas University of Technology,Lithuania,14.7,17.1,10.9,8.7,38.5,35.9
325,Sakarya University,Turkey,04ttnw109,TR,40.742293,30.33271,All sciences,2018-2021,2300.0,754.0,519.0,25.0,109.0,101.0,0.327826086956522,0.225652173913043,0.0108695652173913,0.0473913043478261,0.0439130434782609,15.5359166666664,235.735697099216,0.00675474637681147,0.102493781347485,TUR,POINT (40.742293 30.33271),Sakarya University,1992,,1660.0,46858.0,2021,1380.0,Sakarya University,Turkey,14.6,14.0,9.0,17.6,35.1,20.9
336,Süleyman Demirel University,Turkey,04fjtte88,TR,37.829455,30.526153,All sciences,2018-2021,1748.0,465.0,280.0,40.0,80.0,65.0,0.266018306636156,0.160183066361556,0.022883295194508,0.045766590389016,0.0371853546910755,9.8099999999999,136.560120650909,0.00561212814645303,0.0781236388163095,TUR,POINT (37.829455 30.526153),Süleyman Demirel University,1992,,1935.0,37197.0,2021,1442.0,Süleyman Demirel University,Turkey,14.5,16.7,8.4,15.8,33.6,19.1
255,Polytechnic University of Bucharest,Romania,0558j5q12,RO,44.439835,26.04956,All sciences,2018-2021,3111.0,1755.0,1506.0,87.0,46.0,116.0,0.564127290260366,0.484088717454195,0.0279652844744455,0.0147862423657988,0.0372870459659274,18.0380000000028,209.888168655759,0.00579813564770259,0.0674664637273414,ROU,POINT (44.439835 26.04956),Politechnica University of Bucharest,1938,,,26764.0,2021,1352.0,Polytechnic University of Bucharest,Romania,14.1,16.0,11.1,11.8,33.9,21.3
402,Eskişehir Osmangazi University,Turkey,01dzjez04,TR,39.751686,30.490086,All sciences,2018-2021,2003.0,660.0,384.0,47.0,105.0,124.0,0.329505741387918,0.191712431352971,0.0234648027958063,0.0524213679480779,0.0619071392910634,10.94,128.558457411279,0.00546180728906642,0.0641829542742281,TUR,POINT (39.751686 30.490086),Eskişehir Osmangazi University,1993,,1765.0,28449.0,2021,1127.0,Eskişehir Osmangazi University,Turkey,14.1,15.6,8.4,15.7,33.5,18.5
348,Samsun Ondokuz Mayis University,Turkey,028k5qw24,TR,41.367461,36.198447,All sciences,2018-2021,2380.0,869.0,544.0,60.0,137.0,128.0,0.365126050420168,0.228571428571429,0.0252100840336134,0.057563025210084,0.053781512605042,13.4666666666667,159.345005819248,0.00565826330532214,0.0669516831173309,TUR,POINT (41.367461 36.198447),Ondokuz Mayıs University,1975,,2596.0,48689.0,2021,1336.0,Ondokuz Mayis University,Turkey,12.7,15.7,8.8,7.9,37.2,27.5
400,Başkent University,Turkey,02v9bqx10,TR,39.8875,32.653889,All sciences,2018-2021,2135.0,889.0,537.0,53.0,137.0,162.0,0.416393442622951,0.25152224824356,0.024824355971897,0.0641686182669789,0.0758782201405152,8.69999999999979,95.8058593930903,0.00407494145199053,0.0448739388258034,TUR,POINT (39.8875 32.653889),Başkent University,1994,,1659.0,16561.0,2021,1053.0,Başkent University,Turkey,12.2,16.0,12.9,4.5,33.4,18.2
4,University of Salzburg,Austria,05gs8cd61,AT,47.797222,13.048056,All sciences,2018-2021,2718.0,2031.0,865.0,784.0,120.0,262.0,0.747240618101545,0.318248712288447,0.288447387785136,0.0441501103752759,0.0963944076526858,40.0499999999997,388.819682954061,0.0147350993377482,0.143053599320847,AUT,POINT (47.797222 13.048056),University of Salzburg,1622,26835380.57,1199.0,13014.799352801,2021,,,,,,,,,
6,"University of Natural Resources and Life Sciences, Vienna",Austria,057ff4y42,AT,48.236567,16.337631,All sciences,2018-2021,4745.0,3512.0,1614.0,1339.0,161.0,398.0,0.740147523709168,0.340147523709168,0.282191780821918,0.0339304531085353,0.0838777660695469,90.1451666666542,670.894872937245,0.0189979276431305,0.141389857310273,AUT,POINT (48.236567 16.337631),"University of Natural Resources and Life Sciences, Vienna",1872,59433094.91,888.0,8363.898525807,2021,,,,,,,,,
7,University of Veterinary Medicine Vienna,Austria,01w6qp003,AT,48.255278,16.431389,All sciences,2018-2021,2363.0,1931.0,1092.0,507.0,158.0,174.0,0.817181548878544,0.462124418112569,0.214557765552264,0.0668641557342361,0.0736352094794752,30.1249999999993,315.244978595515,0.0127486246297077,0.133408793311687,AUT,POINT (48.255278 16.431389),University of Veterinary Medicine Vienna,1897,27439456.52,526.0,1645.319900902,2021,,,,,,,,,
44,University of Augsburg,Germany,03p14d497,DE,48.3321974243598,10.8957372268785,All sciences,2018-2021,2415.0,1819.0,522.0,460.0,104.0,733.0,0.753209109730849,0.216149068322981,0.19047619047619,0.043064182194617,0.30351966873706,32.9055000000004,303.188775257106,0.0136254658385095,0.125544006317642,DEU,POINT (48.3321974243598 10.8957372268785),University of Augsburg,1970,26427271.0,3298.0,19585.0,2021,,,,,,,,,
54,Chemnitz University of Technology,Germany,00a208s56,DE,50.839171,12.927484,All sciences,2018-2021,2641.0,1384.0,677.0,351.0,65.0,291.0,0.524043922756532,0.256342294585384,0.132904202953427,0.0246118894358198,0.110185535781901,23.4399999999995,224.837012956323,0.00887542597500928,0.0851332877532462,DEU,POINT (50.839171 12.927484),Chemnitz University of Technology,1836,69525127.0,2469.0,9133.0,2021,,,,,,,,,
58,Heinrich Heine University Düsseldorf,Germany,024z2rq82,DE,51.19685,6.790688,All sciences,2018-2021,11104.0,7942.0,3586.0,2129.0,1069.0,1158.0,0.715237752161383,0.322946685878963,0.191732708933718,0.096271613832853,0.10428674351585,238.422571428571,1733.39747272803,0.021471773363524,0.156105680180839,DEU,POINT (51.19685 6.790688),Heinrich Heine University Düsseldorf,1965,46059049.0,5238.0,31633.0,2021,,,,,,,,,
67,Hannover Medical School,Germany,00f2yqf98,DE,52.384177,9.805814,All sciences,2018-2021,8194.0,6118.0,2861.0,1708.0,987.0,562.0,0.746643885770076,0.349157920429583,0.208445203807664,0.120453990724921,0.0685867708079082,193.875833333331,1380.35423973939,0.0236607070213975,0.168459145684573,DEU,POINT (52.384177 9.805814),Hannover Medical School,1965,,2564.0,3213.0,2021,,,,,,,,,
69,Heidelberg University,Germany,038t36y30,DE,49.419126,8.670367,All sciences,2018-2021,29379.0,22003.0,9372.0,5621.0,3396.0,3614.0,0.748936315054971,0.319003369753906,0.191327138432214,0.115592770346166,0.123013036522686,772.560797619052,5155.56423082449,0.0262963612654975,0.175484673774617,DEU,POINT (49.419126 8.670367),Heidelberg University,1386,106692153.0,11452.0,25094.0,2021,,,,,,,,,
71,Technische Universität Kaiserslautern,Germany,04zrf7b53,DE,49.425377,7.75556,All sciences,2018-2021,3061.0,1898.0,714.0,500.0,142.0,542.0,0.620058804312316,0.233257105521072,0.163345311989546,0.046390068605031,0.177066318196668,35.6379999999999,323.655065462052,0.0116426004573669,0.105735075289791,DEU,POINT (49.425377 7.75556),University of Kaiserslautern,1970,66472820.0,2497.0,12896.0,2021,,,,,,,,,
72,University of Kassel,Germany,04zc7p361,DE,51.322754,9.507354,All sciences,2018-2021,2796.0,1649.0,734.0,431.0,104.0,380.0,0.589771101573677,0.262517882689556,0.15414878397711,0.0371959942775393,0.135908440629471,32.3300000000023,297.675045516291,0.0115629470672397,0.106464608553752,DEU,POINT (51.322754 9.507354),University of Kassel,1970,56434500.0,2683.0,23413.0,2021,,,,,,,,,
76,Leipzig University,Germany,03s7gtk40,DE,51.338587,12.378419,All sciences,2018-2021,10230.0,7160.0,3307.0,1942.0,807.0,1104.0,0.699902248289345,0.323264907135875,0.189833822091887,0.0788856304985337,0.10791788856305,204.784511821514,1520.95344102646,0.0200180363461891,0.148675800686848,DEU,POINT (51.338587 12.378419),Leipzig University,1409,101202444.0,5401.0,28648.0,2021,,,,,,,,,
77,Otto von Guericke University Magdeburg,Germany,00ggpsq73,DE,52.139151,11.641053,All sciences,2018-2021,5726.0,3728.0,1796.0,981.0,361.0,590.0,0.651065316101991,0.313657003143556,0.171323786238212,0.0630457561997904,0.103038770520433,91.0991666666668,755.019685930803,0.015909739201304,0.131858135859379,DEU,POINT (52.139151 11.641053),Otto von Guericke University of Magdeburg,1993,42557552.0,2723.0,12490.0,2021,,,,,,,,,
79,Ludwig-Maximilians-Universität München,Germany,05591te55,DE,48.150875,11.581044,All sciences,2018-2021,24079.0,17416.0,7048.0,4724.0,2481.0,3163.0,0.72328585074131,0.292703185348229,0.196187549316832,0.103035840358819,0.13135927571743,630.120619047618,4174.77612479209,0.0261688865421163,0.173378301623493,DEU,POINT (48.150875 11.581044),Ludwig Maximilian University of Munich,1472,171266372.0,9264.0,47668.0,2021,,,,,,,,,
81,Carl von Ossietzky University of Oldenburg,Germany,033n9gh91,DE,53.14706,8.181274,All sciences,2018-2021,3869.0,2638.0,1227.0,653.0,161.0,597.0,0.681829930214526,0.317136210907211,0.168777461876454,0.0416128198500905,0.15430343758077,51.8639999999985,463.160988642824,0.0134050142155592,0.119710775043377,DEU,POINT (53.14706 8.181274),Carl von Ossietzky the University of Oldenburg,1973,50690979.0,2164.0,14578.0,2021,,,,,,,,,
82,Paderborn University,Germany,058kzsd48,DE,51.7065,8.771583,All sciences,2018-2021,2461.0,1369.0,450.0,378.0,97.0,444.0,0.556277935798456,0.182852498984153,0.153596099146688,0.0394148720032507,0.180414465664364,24.6425000000003,251.738013374193,0.0100132060138156,0.102290944077283,DEU,POINT (51.7065 8.771583),University of Paderborn,1972,65689373.0,2945.0,18305.0,2021,,,,,,,,,
84,Universität Regensburg,Germany,01eezs655,DE,49.003153,12.097962,All sciences,2018-2021,6962.0,4828.0,2069.0,1344.0,464.0,951.0,0.693478885377765,0.297184717035335,0.193047974719908,0.066647515081873,0.136598678540649,130.351250000004,1011.55469436948,0.0187232476299919,0.145296566269675,DEU,POINT (49.003153 12.097962),University of Regensburg,1962,49860977.0,4708.0,20240.0,2021,,,,,,,,,
85,Saarland University,Germany,01jdpyv68,DE,49.254979,7.040954,All sciences,2018-2021,6803.0,4484.0,1903.0,1174.0,574.0,833.0,0.659120976039982,0.279729531089225,0.172570924592092,0.0843745406438336,0.122445979714832,125.773250000003,924.138862112838,0.0184879097457008,0.135842843174017,DEU,POINT (49.254979 7.040954),Saarland University,1948,74654741.0,3226.0,15089.0,2021,,,,,,,,,
101,Cranfield University,United Kingdom,05cncd958,GB,52.074474,-0.629396,All sciences,2018-2021,3943.0,3548.0,953.0,649.0,114.0,1832.0,0.899822470200355,0.241694141516612,0.164595485670809,0.028911995942176,0.464620847070758,79.5083333333328,577.16473550166,0.020164426409671,0.146377056936764,GBR,POINT (52.074474 -0.629396),Cranfield University,1946,52030013.95998138,730.0,4510.0,2021,,,,,,,,,
118,London School of Hygiene & Tropical Medicine,United Kingdom,00a0jsq62,GB,51.520621,-0.130063,All sciences,2018-2021,12052.0,11381.0,6088.0,2488.0,1075.0,1730.0,0.944324593428477,0.505144374377697,0.206438765350149,0.089196813806837,0.143544639893794,407.304666666666,2241.36404478851,0.0337956079212302,0.185974447791944,GBR,POINT (51.520621 -0.130063),London School of Hygiene and Tropical Medicine,1899,206796184.2717543,1085.0,675.0,2021,,,,,,,,,
119,University College London,United Kingdom,02jx3x895,GB,51.524519,-0.134072,All sciences,2018-2021,60851.0,53253.0,16133.0,13402.0,6465.0,17253.0,0.87513763126325,0.265123005373782,0.220242888366666,0.106243118436838,0.283528619085964,1927.53489502164,11851.7213437312,0.03167630597725,0.19476625435459,GBR,POINT (51.524519 -0.134072),University College London,1826,732983946.0214052,9585.0,40710.0,2021,,,,,,,,,
124,Newcastle University,United Kingdom,01kj2bm70,GB,54.979193,-1.614639,All sciences,2018-2021,15730.0,12517.0,4072.0,3360.0,1319.0,3766.0,0.79574062301335,0.25886840432295,0.213604577240941,0.0838525111252384,0.239415130324221,365.195059523811,2785.58361553514,0.0232164691369238,0.177087324573118,GBR,POINT (54.979193 -1.614639),Newcastle University,1963,161989297.34760353,3030.0,25310.0,2021,,,,,,,,,
139,Agricultural University of Athens,Greece,03xawq568,GR,37.9828610697055,23.7054709265942,All sciences,2018-2021,1810.0,1044.0,778.0,90.0,69.0,107.0,0.576795580110497,0.429834254143646,0.0497237569060773,0.038121546961326,0.0591160220994475,18.4399999999994,194.600893238811,0.0101878453038671,0.107514305656802,GRC,POINT (37.9828610697055 23.7054709265942),Agricultural University of Athens,1920,,309.0,8459.0,2021,,,,,,,,,
165,University of Cagliari,Italy,003109y17,IT,39.217591,9.114888,All sciences,2018-2021,6090.0,3933.0,1921.0,531.0,387.0,1094.0,0.645812807881773,0.315435139573071,0.087192118226601,0.0635467980295566,0.179638752052545,68.9653333333342,728.622953426617,0.0113243568691846,0.119642521088114,ITA,POINT (39.217591 9.114888),University of Cagliari,1620,,1209.0,25728.0,2021,,,,,,,,,
176,Università Cattolica del Sacro Cuore,Italy,03h7r5v07,IT,45.462131,9.17717,All sciences,2018-2021,10226.0,6429.0,3283.0,985.0,1169.0,992.0,0.628691570506552,0.321044396636026,0.0963230979855271,0.114316448269118,0.0970076276158811,225.591333333335,1607.53116366995,0.0220605645739619,0.157200387607075,ITA,POINT (45.462131 9.17717),Università Cattolica del Sacro Cuore,1921,,4782.0,47524.0,2021,,,,,,,,,
179,University of Milano-Bicocca,Italy,01ynf4891,IT,45.518376,9.213393,All sciences,2018-2021,10072.0,6652.0,2689.0,1204.0,1028.0,1731.0,0.6604447974583,0.266977760127085,0.119539316918189,0.102065131056394,0.171862589356632,181.975249999999,1432.3544705223,0.0180674394360603,0.142211524078862,ITA,POINT (45.518376 9.213393),University of Milano-Bicocca,1998,,1424.0,37064.0,2021,,,,,,,,,
181,"University of Campania ""Luigi Vanvitelli""""""",Italy,02kqnpp86,IT,41.068101,14.33118,All sciences,2018-2021,8322.0,5131.0,3249.0,599.0,620.0,663.0,0.616558519586638,0.39041095890411,0.0719778899303052,0.0745013217976448,0.0796683489545782,138.283833333333,1186.25924855328,0.0166166586557718,0.142544970986935,ITA,POINT (41.068101 14.33118),University of Campania Luigi Vanvitelli,1991,,1145.0,24175.0,2021,,,,,,,,,
193,Politecnico di Torino,Italy,00bgk9508,IT,45.063224,7.660673,All sciences,2018-2021,9002.0,5148.0,2790.0,778.0,242.0,1338.0,0.571872917129527,0.309931126416352,0.0864252388358143,0.0268829149077983,0.148633636969562,115.529642857139,998.079854036431,0.012833775034119,0.110873123087806,ITA,POINT (45.063224 7.660673),Politecnico di Torino,1906,,1061.0,33732.0,2021,,,,,,,,,
214,Wageningen University & Research,Netherlands,04qw24q55,NL,51.984569,5.665748,All sciences,2018-2021,14158.0,11325.0,4221.0,5020.0,692.0,1392.0,0.799901115976833,0.298135329848849,0.354569854499223,0.0488769600226021,0.0983189716061591,356.710535714288,2499.02903491763,0.0251949806268038,0.17651003213149,NLD,POINT (51.984569 5.665748),Wageningen University and Research Centre,1918,105085000.0,2265.0,13057.0,2021,,,,,,,,,
218,University of Stavanger,Norway,02qte9q33,NO,58.937299,5.697198,All sciences,2018-2021,3109.0,2021.0,845.0,753.0,106.0,317.0,0.650048247024767,0.271791572853007,0.242200064329366,0.0340945641685429,0.10196204567385,52.6824999999996,411.960798458365,0.0169451592151816,0.132505885641159,NOR,POINT (58.937299 5.697198),University of Stavanger,1994,32680204.335206088,1135.0,10814.0,2021,,,,,,,,,
